Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDY12,OUT035,1094.8029307899428
FDU15,OUT035,888.2340394007861
FDQ19,OUT046,3803.7725491378137
DRF15,OUT045,2371.112170719478
DRE25,OUT019,-367.45522447767524
FDK57,OUT018,1645.111555785103
FDD33,OUT010,1660.686244895438
FDR34,OUT027,5033.295076641672
FDU04,OUT045,1896.854111847852
FDE35,OUT019,-778.8437232411391
NCD31,OUT035,2704.3355273528964
FDJ56,OUT035,1759.644495459829
NCU53,OUT046,2566.592954293793
FDD39,OUT035,3493.5468905574553
NCU17,OUT019,-228.00162622357203
FDJ20,OUT046,2024.6446814726364
NCW41,OUT018,2201.8776148805478
FDL52,OUT035,915.6967283982406
FDS39,OUT035,2412.8607140341696
DRJ47,OUT045,2668.086175775261
FDP13,OUT010,-1101.9923785794508
DRK39,OUT010,-548.1008442627294
FDF28,OUT010,214.46184571537447
FDB09,OUT045,1972.600283460462
FDM51,OUT046,1686.0266594361865
DRM49,OUT018,543.1927577679471
DRF23,OUT013,2762.381380301967
DRH01,OUT035,2835.25978345125
FDH12,OUT027,3177.461297340438
FDA28,OUT019,188.8381081409782
FDW37,OUT018,1206.6289870280862
FDF02,OUT046,1690.6023336668159
DRL37,OUT046,775.1917583006241
NCF43,OUT046,2211.875129179725
FDH08,OUT010,1692.4213155488846
FDR34,OUT019,1758.6231503042604
NCK19,OUT049,3121.3847891514756
NCD55,OUT018,515.5650339165818
FDT27,OUT049,3775.1510603493684
FDQ57,OUT045,2271.7307208352654
FDA47,OUT035,2732.985372418671
DRG15,OUT027,2479.5080890558197
FDE05,OUT018,2098.2697956844786
FDN46,OUT046,1661.7139972497584
FDX27,OUT027,2983.602803403398
FDT51,OUT045,1801.2438081429787
FDU33,OUT013,892.2760688474721
FDJ16,OUT027,2452.260086317241
FDD20,OUT019,96.23413412323907
FDT36,OUT049,733.7622895681808
DRF15,OUT027,3830.9878542313604
FDN52,OUT010,-401.1567497501378
FDC22,OUT027,4442.732611703504
FDX15,OUT045,2454.699899896189
FDT13,OUT013,2980.2716488193655
FDU04,OUT017,2057.829322125634
FDU31,OUT019,1566.6185608142428
FDW59,OUT027,2863.5827135996783
NCO29,OUT046,2588.495524222959
FDL15,OUT035,2576.8943914241017
FDI41,OUT049,2463.1502911260495
FDQ48,OUT049,1776.7360072334118
DRI39,OUT013,994.7495406920166
FDI08,OUT013,3955.1948950761553
FDC21,OUT049,1950.494417788162
FDF58,OUT035,1240.375417817812
FDS08,OUT010,931.2081478273516
FDE47,OUT045,1936.3625112426753
NCP18,OUT019,542.2415801969618
NCR41,OUT013,1616.8490654118516
FDA27,OUT013,4012.4276497159876
FDA43,OUT035,3188.579102384906
FDA49,OUT045,1394.2528541219026
NCE55,OUT018,2491.248348462749
DRM49,OUT027,2245.70908418687
FDF22,OUT027,4770.632766418498
FDQ15,OUT018,1104.983883710449
NCS54,OUT017,2844.777407337397
NCY05,OUT013,717.4058174185433
FDR45,OUT046,3711.7053803558965
FDK57,OUT049,2043.8757577205747
FDF41,OUT010,1939.5850961290703
FDV21,OUT046,1986.5961584614802
FDD51,OUT046,799.7652350054532
FDF33,OUT046,1788.6270719396125
FDA38,OUT046,3709.754310727757
FDR56,OUT045,3037.655908141328
NCN41,OUT017,2049.6598771954714
FDC60,OUT027,2925.3453474682046
FDB47,OUT045,3183.013756445685
DRH01,OUT013,2771.0794322560587
FDW08,OUT046,1675.5451464936255
FDF38,OUT027,2216.455664263693
FDY32,OUT017,2667.1386010893825
FDG34,OUT049,1930.2148219032406
FDG47,OUT019,2171.1697479594814
NCF18,OUT035,3091.2685335195274
FDL39,OUT019,1030.60509798546
NCH55,OUT035,2151.5245817210734
DRJ35,OUT049,1145.8308528162117
FDS44,OUT035,3855.9888344663555
DRE01,OUT018,3419.075480655317
FDY39,OUT013,2976.349442117745
FDY32,OUT018,2284.678781620385
FDR33,OUT027,3252.543456206451
NCP50,OUT049,1445.2130573498255
FDZ47,OUT018,1380.9683491055657
FDU57,OUT049,2562.3843278821173
FDY44,OUT013,3129.265871966257
DRH59,OUT018,963.4530244328315
FDB03,OUT027,5171.299561341062
FDY46,OUT045,2873.0146436210207
FDM39,OUT045,2738.171652918568
FDY36,OUT035,1437.9932805256215
NCM55,OUT035,3009.900306587471
FDJ50,OUT010,-916.2032918324873
DRL60,OUT013,2428.6137027060363
NCJ54,OUT049,3671.6480931507936
FDX59,OUT017,772.75064091292
FDI07,OUT013,3195.1089391957844
DRF51,OUT010,-1197.2418076238123
FDM14,OUT017,1901.4615581169678
FDP21,OUT045,2944.7218835848334
FDE40,OUT035,1266.49444720252
FDE05,OUT035,2525.5227407198245
FDM13,OUT027,3559.3086716665175
FDC34,OUT027,3926.729757759994
NCI55,OUT018,1701.1837327202488
NCE43,OUT018,2367.293309745348
FDW58,OUT018,1496.0445224470104
FDG60,OUT045,3583.1985927952296
FDV31,OUT017,2858.4198019108444
FDR47,OUT013,3067.986460968357
FDM60,OUT019,-1074.724148592687
NCF06,OUT018,3712.0439886735135
NCN26,OUT027,3301.122141497733
FDQ59,OUT049,1562.928785327606
FDF09,OUT046,717.8180600036968
NCS06,OUT017,4164.422592463678
FDT44,OUT046,1893.6857471063163
FDI19,OUT017,3879.465586212113
FDT22,OUT017,1142.8635078065333
NCF54,OUT027,4103.308799276783
DRG25,OUT045,2841.0452123014666
FDB59,OUT017,3195.4317265486898
FDQ37,OUT017,3150.0452389570373
FDP56,OUT035,1025.2653729008844
FDW44,OUT035,2902.9894469165374
FDJ26,OUT010,1497.7345820451924
FDU43,OUT018,3453.5959792843028
FDW33,OUT045,1649.7008207875692
NCX53,OUT027,3689.5511476547804
FDN56,OUT010,478.5355100724631
DRF15,OUT049,2508.344058702748
FDO33,OUT017,1950.7464472356141
FDZ39,OUT010,-115.50302051989661
NCJ19,OUT017,1036.1815928154742
FDU01,OUT035,3096.070974728044
FDT12,OUT035,3663.6553601542823
NCM18,OUT018,791.0096788205301
FDP19,OUT017,2125.772962828049
NCR42,OUT049,734.5219854146001
FDN10,OUT046,1915.7591222244628
FDG44,OUT017,1047.6549117686059
FDQ10,OUT046,2712.3850556679035
DRH13,OUT049,1819.2684515591661
FDT52,OUT013,3878.231291862278
FDM56,OUT045,1743.0893136933178
NCO43,OUT010,-250.18870336221772
NCV29,OUT035,2910.945610681962
NCF06,OUT013,4039.507889941637
FDO50,OUT035,1640.3809856684268
FDT59,OUT013,3617.9850708427225
FDX40,OUT027,2124.305343957574
FDE50,OUT017,3083.571928526587
FDX51,OUT017,3236.534649143747
NCD30,OUT018,1334.8927847277905
FDK15,OUT013,1687.941671647433
FDL12,OUT045,1042.5736914246565
FDK46,OUT017,4104.619334208588
DRH49,OUT010,-544.6301223426515
FDQ57,OUT046,2327.273898669239
FDY59,OUT017,1651.2378362653217
FDO09,OUT018,3792.6899186178352
NCG30,OUT035,2141.557951252242
FDM09,OUT017,2805.3987716121587
NCN17,OUT027,3043.6550200579536
NCS42,OUT013,1505.3636322701566
FDD02,OUT019,-2.7854474881930855
FDE34,OUT013,2883.880691914127
FDU38,OUT045,2958.250566353678
FDB33,OUT046,2515.716677117296
NCJ29,OUT017,1526.518079785775
FDZ27,OUT035,1018.4602870803162
FDI40,OUT013,1705.759124004474
FDG22,OUT013,812.7334676387804
FDT51,OUT017,1968.2259844636492
FDF20,OUT018,2856.1251945057966
FDV50,OUT035,2087.187032803309
FDT02,OUT049,798.5086171229195
DRC49,OUT017,2385.3334974930303
FDF26,OUT049,2565.165107865352
FDV52,OUT035,2085.945943847785
FDX59,OUT049,794.8912077449345
FDV25,OUT035,3594.0576215098054
FDW23,OUT027,2159.002450079865
FDE53,OUT018,1512.1477818575654
FDA19,OUT017,2187.4525832069908
FDH22,OUT046,2003.246797960131
NCO41,OUT013,1636.4792199197211
FDX12,OUT017,3873.1812921686583
FDF17,OUT013,3125.8993412759373
FDS11,OUT045,3440.7248162229394
FDR51,OUT035,2522.633413970014
FDT49,OUT010,-198.30066979096955
FDC56,OUT013,1968.8038188388828
FDR13,OUT027,3371.3539585052686
FDQ60,OUT035,2121.144554458303
FDN38,OUT049,3990.1073358514122
NCL29,OUT013,2499.6634486719104
FDO13,OUT027,4022.6361682569145
FDE26,OUT018,2030.249855475999
FDA31,OUT010,821.9334560098827
FDX14,OUT035,1423.564834234912
FDA34,OUT045,2691.6173077685153
FDF26,OUT013,2516.1789232716455
FDE38,OUT045,2577.844184659835
DRI11,OUT046,1832.8004183629962
FDQ60,OUT027,3375.3566668954677
FDL21,OUT027,2232.305644982547
DRC12,OUT027,4413.911271435125
FDC47,OUT046,3529.0645791400984
FDE57,OUT045,2180.5762123652353
FDT14,OUT045,1915.6387057117372
NCZ53,OUT046,2952.1065677355527
FDE28,OUT018,3320.8664030063314
FDR19,OUT035,2465.1113494177334
NCF54,OUT019,856.3332305172056
FDZ08,OUT046,1376.215439125876
NCJ05,OUT018,2157.4540571049383
FDF59,OUT046,2040.6834574923882
NCO05,OUT035,1772.2558442656177
FDW24,OUT018,646.3268874502692
NCX42,OUT018,2349.0477904895315
NCA53,OUT035,1000.9974058401142
FDI45,OUT019,930.6888149457565
FDG46,OUT046,1888.716733070537
FDM20,OUT010,1880.441823975747
FDW11,OUT010,-795.867086621611
FDX08,OUT035,2980.477059866468
NCK17,OUT035,880.9446279325355
FDK32,OUT018,2183.2698381211635
NCA42,OUT035,2630.5091931248908
DRI01,OUT035,2801.0617626693365
NCL55,OUT049,3998.479853883042
DRE25,OUT018,1274.6241177261318
FDD14,OUT017,2963.2566605609995
FDB10,OUT046,3640.4262124385787
DRN11,OUT035,2400.220191116154
FDP38,OUT018,669.0241815868928
NCA30,OUT017,3007.353361088606
FDT15,OUT017,3054.600943447372
NCP55,OUT018,714.5717632878686
FDF12,OUT035,2497.8184224742317
FDM21,OUT018,3699.0063189375715
FDX56,OUT035,3389.0126989401297
FDF10,OUT017,2419.526456057639
FDT32,OUT045,2959.8708509053167
FDM51,OUT018,1444.563339111031
NCR50,OUT018,2169.52920294021
FDI19,OUT049,3854.256821514261
FDX21,OUT017,1864.2399181074943
FDR31,OUT035,2510.415208702121
FDY02,OUT013,4103.579571748131
NCA29,OUT045,2606.8159754995977
NCX17,OUT046,3547.3325826353253
FDM12,OUT045,2968.7006158421677
FDI53,OUT027,3979.42797169482
NCU30,OUT049,2673.3436863165107
FDC56,OUT027,3368.660863391835
FDK27,OUT018,1740.2826308322424
NCK18,OUT017,2707.659920461763
FDB52,OUT019,2127.8996728597076
DRG25,OUT027,4363.116951198916
FDZ13,OUT049,1045.1161792877601
FDB57,OUT019,1671.0331528564052
FDR40,OUT046,1432.448764355183
NCO14,OUT019,-1047.4299644779512
NCN19,OUT045,2907.4408809910283
FDQ28,OUT019,630.0837128809559
FDO13,OUT018,2344.202743928732
FDK48,OUT013,1350.1069808719471
FDU07,OUT018,2162.659838396219
FDW20,OUT046,1996.3554116276855
FDV12,OUT010,-214.6356034609139
FDH24,OUT013,2561.290097109878
FDV59,OUT049,3464.117010785624
FDK57,OUT045,1863.6843253097454
FDL16,OUT027,2242.7503012266457
NCQ17,OUT046,2419.02758152477
FDJ15,OUT018,2696.38662896178
FDX24,OUT049,1662.4769112078452
FDT47,OUT046,1633.5111164647046
FDT10,OUT049,1212.7644426718712
FDZ37,OUT018,1235.0216672295146
FDW43,OUT027,5044.89691926338
DRN36,OUT017,1655.3068152135536
FDJ14,OUT045,1326.8308644293984
FDA32,OUT013,3431.2867061877464
FDJ38,OUT019,1146.8358955355843
FDQ57,OUT017,2446.58809295832
NCQ41,OUT019,1213.0665577984241
FDG56,OUT049,1196.2867212321826
DRC13,OUT027,3434.5445139716435
FDV55,OUT035,2448.0994866120623
FDQ49,OUT045,2478.5654811249033
FDE29,OUT010,-856.2676438149692
FDR03,OUT013,3302.5567908675935
FDD45,OUT049,1627.302881868361
FDN38,OUT010,2017.7996397932661
FDT56,OUT046,1055.400633413195
FDT48,OUT045,3037.2784288754383
FDU03,OUT049,2972.549543104074
FDC56,OUT010,19.095685177130235
NCO43,OUT027,3028.1460109349277
FDQ27,OUT017,1810.8766305690847
FDR03,OUT046,3251.599833262833
DRH23,OUT010,-989.8594831523556
FDG22,OUT045,718.569393675895
NCJ42,OUT013,1729.0215768304208
FDR24,OUT046,1546.617973521567
FDW60,OUT035,2963.428890795552
FDJ08,OUT013,3007.210144849169
DRL59,OUT018,664.4119311698446
FDG60,OUT010,1734.4151254088015
FDW27,OUT017,2589.0630820225533
FDX14,OUT018,1042.2128806901846
FDC20,OUT013,1042.37421677265
NCS29,OUT018,3780.575639288146
FDJ56,OUT046,1618.2881413103191
FDB20,OUT019,-549.4757273898333
FDL28,OUT027,5001.201127087955
FDW01,OUT018,2147.5645889683924
FDL03,OUT046,3131.890358155584
FDX22,OUT049,3423.2988356727647
FDJ21,OUT035,2493.965607956946
FDR31,OUT045,2340.217784957505
FDG21,OUT035,2563.973603659472
FDS22,OUT027,2270.3535417204066
FDK08,OUT035,1803.8407120088661
FDE17,OUT018,2185.4870053445334
NCN30,OUT017,1671.9452187825466
FDT50,OUT046,1628.5500889674013
NCX42,OUT049,2679.595103292907
FDJ12,OUT035,3434.7400869618473
NCA18,OUT027,3304.3144152529794
FDP23,OUT019,1523.6678886298355
FDX12,OUT013,3826.5062168178733
FDN40,OUT018,2139.6366523392358
FDV48,OUT035,1497.512801258494
NCY54,OUT013,2689.9806033170303
FDL16,OUT010,-1073.8129276040663
FDR45,OUT018,3456.9064387642375
FDJ52,OUT046,2553.8506744159727
DRG01,OUT017,1384.0690162827452
FDP52,OUT013,3648.457961934195
FDU58,OUT017,3071.596604229553
FDL02,OUT045,1700.6049094457326
FDG28,OUT013,3847.1297364781467
FDA19,OUT035,2210.048146515411
FDW46,OUT027,2616.0527822637046
NCD43,OUT049,1778.8383989016527
DRG39,OUT013,947.6335243535825
NCF55,OUT049,772.2482675560746
FDJ07,OUT046,1914.1247307085146
FDE08,OUT046,2395.9470261869383
FDP56,OUT019,-960.0962216159544
FDT45,OUT045,888.3614883387706
FDF17,OUT018,2795.4466774327984
FDX44,OUT046,1467.7666359443883
FDM28,OUT027,4266.412464040039
FDI36,OUT049,3232.9431772012636
FDS07,OUT045,1784.7498665252974
FDD36,OUT045,1860.9171408187112
FDW11,OUT046,1063.3016151704733
FDN40,OUT049,2532.4851970989725
NCQ18,OUT049,1671.0240352260723
NCQ54,OUT017,2711.2778579597543
NCS42,OUT045,1430.4297047801083
DRH39,OUT010,-659.6358938709941
FDC09,OUT027,3180.562101616325
FDT08,OUT010,524.8717246500458
FDC08,OUT035,3672.072867226709
FDT20,OUT017,826.862726507425
FDS35,OUT035,1239.870128388953
FDX58,OUT018,2607.4589955229576
FDW58,OUT046,1742.8615756918662
DRD27,OUT046,1616.0912157164014
FDH32,OUT019,-255.94283968677541
FDS26,OUT035,4195.739565433562
FDQ31,OUT046,1489.3768558832126
FDP11,OUT018,3158.3647755908596
FDD58,OUT017,1746.6641986800446
FDM33,OUT045,3325.5170861263477
FDZ16,OUT049,3181.2146306348523
NCS29,OUT010,2179.981954697717
NCM18,OUT019,-845.5404713704977
FDP11,OUT049,3524.4873742811023
NCC42,OUT017,2338.5304597021614
DRM23,OUT046,2668.8196492091474
NCN55,OUT027,5100.322984014728
FDK46,OUT013,4021.5605512351644
FDR01,OUT046,3149.459380047382
NCA05,OUT045,2305.6368439265448
NCP43,OUT017,2886.783122677488
FDR12,OUT010,871.0068495616164
FDQ01,OUT013,4011.052976572926
FDM13,OUT046,2106.0459593579353
FDQ19,OUT017,3910.7460000242427
FDK56,OUT019,987.7579448393759
NCX06,OUT010,991.7089758544226
FDO56,OUT027,3402.999916738089
FDU45,OUT045,1827.698376795891
FDI16,OUT019,-888.2531200105207
FDL32,OUT046,1860.1524837813909
FDA07,OUT046,2045.3977133468711
FDA14,OUT045,2277.279547313499
FDV46,OUT027,3671.0465932729962
NCO07,OUT035,3448.0131181826077
NCP41,OUT046,1719.7155537854226
FDY60,OUT018,2033.5463102930266
FDN38,OUT017,4022.735091913314
FDO15,OUT046,1333.1860104295063
FDT60,OUT013,2017.7153860223407
FDA55,OUT035,3677.3237793689013
FDE02,OUT010,-342.69621769394394
DRJ39,OUT049,3527.8706542966083
FDV34,OUT035,1469.5822139329632
FDS20,OUT027,4318.501883513043
FDF02,OUT027,3106.891771115625
FDW40,OUT017,2418.78262915223
NCB43,OUT046,2883.6428366849727
FDR58,OUT017,1609.607756467508
DRJ59,OUT035,881.4600920869125
NCD30,OUT017,1707.0085105024193
FDE14,OUT017,1761.4325675950172
FDC28,OUT018,1484.5549473139927
FDU16,OUT018,1175.4373091576572
NCD19,OUT035,1087.2686516468139
FDU21,OUT046,735.5449659064593
FDV59,OUT027,4806.081637547668
FDU03,OUT045,2832.1780719456865
FDC33,OUT010,1325.3475692291263
NCR42,OUT035,801.5574955279803
DRH59,OUT035,1392.2170629564666
NCM31,OUT035,2380.5117249860155
FDS50,OUT035,3599.551662522598
FDP39,OUT046,942.607078779117
FDQ55,OUT013,1982.677021503906
FDV36,OUT019,155.49792502731907
FDI05,OUT027,2753.787489354742
FDS45,OUT027,3234.3388138291575
FDA39,OUT045,672.7505773631543
FDC37,OUT010,-89.08673103024512
FDJ60,OUT027,4099.029400266662
DRQ35,OUT046,1962.3396054172888
NCJ06,OUT046,1924.3312917102478
NCY42,OUT018,2028.0554296688133
DRM37,OUT049,3138.3467514893623
FDR14,OUT045,849.4253061725278
FDE51,OUT049,959.3213561106791
FDT33,OUT017,2765.606393142201
FDR08,OUT013,1872.8668496641662
FDE36,OUT010,743.8114448063765
FDL22,OUT019,-352.94381741124744
FDR44,OUT013,2165.711965156798
FDI56,OUT019,-385.43150305049744
FDE47,OUT010,170.24205419510622
FDV27,OUT010,-328.3033328286426
FDV10,OUT049,915.3399939783285
FDC40,OUT045,1301.785901637249
NCX41,OUT013,3302.943585604204
NCQ38,OUT027,3133.5741476442654
FDV12,OUT027,3120.95162934189
FDE52,OUT017,1605.1171842367253
FDG20,OUT027,4236.545716744944
FDV16,OUT027,2124.59316960927
FDI32,OUT017,1921.5841648992368
FDJ32,OUT049,1180.4096304608315
FDN39,OUT018,2421.894516071245
FDY34,OUT017,2801.104768403708
FDC14,OUT035,965.5441052908377
FDA55,OUT017,3641.45416714956
FDZ50,OUT010,1008.9808778879213
DRG13,OUT049,2701.5421135131114
FDP01,OUT013,2514.864824596553
NCG54,OUT017,2786.4639650559666
FDM13,OUT045,2060.8897873841056
NCO18,OUT027,4226.085388823108
NCW41,OUT013,2496.8021144297586
FDM52,OUT027,3790.6082702282592
NCF55,OUT035,803.7396503788536
FDT09,OUT046,2161.856678634699
NCM19,OUT035,1908.6062791744962
FDW12,OUT018,2119.904142635547
FDP15,OUT019,2050.8803981945907
FDK36,OUT045,826.6703545322875
FDZ25,OUT035,2888.4689689183183
NCW06,OUT049,3100.043427555793
FDW60,OUT046,2851.698344802351
DRC49,OUT013,2330.373903028277
NCT17,OUT035,3088.902575033114
NCN06,OUT018,2297.1667986197226
FDC45,OUT013,2706.850560682184
DRJ47,OUT019,828.288782927499
NCF06,OUT045,3917.220995469513
FDE21,OUT010,34.236036564750066
DRG27,OUT013,761.5468466672796
FDW40,OUT049,2395.084353624237
NCO53,OUT046,2824.927993837389
FDE23,OUT049,953.9873202351332
FDQ16,OUT046,1780.3681948555704
FDS26,OUT045,3948.499358548253
FDZ13,OUT010,-1020.3241978379051
FDS14,OUT049,2579.455648674482
FDC10,OUT045,1910.7216023926467
FDY16,OUT049,3041.298389718844
FDJ20,OUT035,2208.9427615555514
FDV43,OUT035,938.8460553121377
FDZ32,OUT027,3200.685873337758
FDR23,OUT046,2746.7427628379023
FDN24,OUT035,1079.4797184963845
FDE34,OUT027,4282.277279843581
FDU31,OUT013,3490.699995299155
FDW33,OUT018,1481.5028912522944
FDU26,OUT046,1952.9076671386974
FDE20,OUT027,4157.086442562057
NCW05,OUT035,1828.9256336654894
FDB22,OUT018,2132.0334772432743
FDO56,OUT046,1933.4937636395448
FDA19,OUT027,3507.1837801398297
DRI39,OUT045,902.0211795140106
FDH52,OUT018,835.5544064726939
FDZ50,OUT035,3052.247928012711
NCN42,OUT035,2470.091018069399
FDB53,OUT013,2375.4490486602563
DRG11,OUT017,1845.0640442794236
DRK11,OUT027,3778.992260053924
FDQ60,OUT017,2107.4053122274768
FDT36,OUT017,739.6148062339669
DRG25,OUT018,2629.933026126627
DRJ23,OUT046,2957.533466118845
FDG05,OUT035,2669.6089575643423
NCK06,OUT018,1681.4009812612771
FDU52,OUT017,2548.4233625028232
FDW07,OUT018,1226.0255084076316
NCM17,OUT045,737.5448269440847
FDA22,OUT045,2587.4511313198686
NCA41,OUT018,2752.4385246437882
FDF38,OUT035,971.2039083685906
FDH52,OUT046,1125.885199555775
FDY58,OUT019,1667.4949798830548
FDZ16,OUT045,3014.3479121596883
NCM18,OUT017,1152.7565906213638
FDA22,OUT018,2355.563065672268
NCJ43,OUT035,2892.3232346435157
FDI34,OUT027,5043.602475095408
FDG56,OUT046,1105.6927358451921
FDS34,OUT046,1907.8394760014676
DRC01,OUT035,1083.5517431423066
FDQ04,OUT035,884.2302629850453
FDK04,OUT035,1161.7240901422003
FDT51,OUT049,1959.202365573653
FDV26,OUT017,3206.6089180079675
FDS04,OUT049,2370.4944451517626
FDW43,OUT018,3335.458014423682
FDQ28,OUT010,604.4587230899195
NCK06,OUT017,2047.615261864347
FDS23,OUT018,1807.1667970987437
FDZ36,OUT019,1111.5063888372915
FDE56,OUT018,839.4646907618253
FDW10,OUT027,4178.801670002396
NCN14,OUT045,2817.0916548003447
NCQ18,OUT045,1514.528164049048
FDW08,OUT017,1822.4732732615666
FDU43,OUT035,3848.29489979367
FDR33,OUT010,-88.1607363127057
FDM24,OUT010,534.1323494799016
NCZ05,OUT046,1659.087828579142
NCV41,OUT035,1965.0787397003855
FDV11,OUT018,2503.129435292048
NCY05,OUT035,831.9451117147548
FDV44,OUT018,2736.0161937199164
FDW32,OUT049,1557.406690597908
NCU18,OUT027,3688.9632426481317
NCC43,OUT035,3991.530927707811
FDW19,OUT013,1899.856606937955
FDN31,OUT035,3145.8188624752956
FDI48,OUT045,889.0682880729364
FDS24,OUT017,1643.4655278689206
FDF46,OUT049,1961.4339981161556
DRG23,OUT017,2478.5757540270206
FDG14,OUT018,2174.649272237757
NCY30,OUT049,2909.5264629002677
FDO28,OUT018,1702.1076691433377
DRD24,OUT035,2410.407703894037
FDI33,OUT049,1605.760038517029
FDN32,OUT046,2917.0629066931015
FDR16,OUT045,3280.022552774035
FDF26,OUT046,2481.965222573573
NCN29,OUT018,587.6510528025829
FDE20,OUT045,2654.292029229769
FDA46,OUT046,2999.4226121707243
FDU28,OUT045,2922.7898684189427
FDQ48,OUT045,1609.7593652102973
FDV36,OUT013,2106.472691885829
FDR14,OUT018,657.5004017636536
FDP23,OUT017,3482.1522074960085
FDP56,OUT013,965.518776321199
FDK48,OUT010,-611.2032745523682
FDR48,OUT046,2391.6095864601893
NCY29,OUT049,1090.2631107856523
FDM22,OUT018,735.306017268661
DRJ01,OUT013,2575.1548127419824
FDZ43,OUT045,3760.8070096928677
FDV03,OUT035,2601.0802452598773
FDX11,OUT027,4307.844863166976
NCA41,OUT027,4438.265805499282
FDE38,OUT017,2747.7401469147976
FDI27,OUT018,609.7643508746603
FDN32,OUT013,2924.620272692059
NCN43,OUT017,2049.705504063446
FDB47,OUT027,4662.196094892555
FDV03,OUT017,2572.609831588327
NCN30,OUT045,1544.9710015751666
NCV54,OUT010,49.82455047638791
FDV07,OUT013,1806.414338446024
FDP07,OUT049,3182.350488063429
FDK48,OUT018,973.8798121140545
FDM15,OUT019,565.6555601752112
FDY19,OUT027,3343.4937585571215
FDK46,OUT046,4002.147421704925
FDY11,OUT045,1128.0814612378554
FDH09,OUT046,932.1534586619885
FDO08,OUT027,4086.2569535167477
FDU14,OUT013,3913.483468617846
FDD22,OUT027,3258.1192313409842
FDM27,OUT017,2603.982273310187
FDL02,OUT027,3199.0961130196793
NCA17,OUT035,2468.0074473177724
FDE38,OUT019,746.7804404818968
NCG07,OUT049,3038.0752843790524
DRC27,OUT013,3847.306177277696
FDA27,OUT035,4132.889029256341
FDW40,OUT045,2238.5911919739224
DRI11,OUT013,1901.0686877628693
FDN50,OUT046,1608.84136402193
FDR12,OUT046,2751.9862498664093
FDT34,OUT027,3111.51195979968
FDW11,OUT035,1223.903154576465
NCO30,OUT027,4296.325682755213
FDZ34,OUT017,3123.1502320823693
FDU45,OUT017,1994.6562267472445
NCD42,OUT035,837.4156363853829
FDX25,OUT045,2751.491578733868
NCR29,OUT046,971.174702565042
FDX43,OUT019,848.6129961498856
FDB04,OUT010,-383.0510214828173
FDR49,OUT027,2250.060357775416
FDS39,OUT018,2010.8341457215956
FDW58,OUT045,1681.9795757498905
FDG22,OUT019,-1092.583727208119
FDG31,OUT017,1201.2537570264656
NCV53,OUT027,5127.043345889172
DRJ37,OUT035,2507.8468052196804
FDV07,OUT035,1915.0115292232165
FDW52,OUT018,2403.3618643630284
FDT15,OUT045,2893.5738857247798
FDD02,OUT018,1642.5813187264812
FDM16,OUT035,1444.3573572829107
NCE55,OUT046,2699.4732696895726
FDB57,OUT018,3245.7456056440487
FDQ04,OUT013,831.8969974433091
FDQ47,OUT019,-1199.96879792534
FDY14,OUT019,2209.035614517287
DRK37,OUT017,3009.846655307386
FDO25,OUT017,3357.3497041594846
FDL57,OUT046,4054.493917084401
NCK29,OUT018,1650.133554295216
FDK46,OUT027,5451.1127859008775
NCB43,OUT010,977.8274488154176
DRE01,OUT027,5117.02439971159
FDC46,OUT018,2630.195449578262
FDQ23,OUT045,1661.4451481545461
FDX38,OUT049,1046.978438678185
FDG60,OUT018,3403.174701616669
FDW55,OUT017,3963.552140989212
FDP39,OUT013,948.6845005497715
FDB20,OUT018,1076.348280963593
FDV21,OUT017,2098.91592184663
FDZ02,OUT013,1684.3408809573111
FDP19,OUT027,3451.8875907805964
FDA38,OUT035,3913.300546824544
FDH22,OUT045,1956.5572486940769
DRM11,OUT045,3953.621914095297
FDO12,OUT027,4479.687781656776
FDT14,OUT049,2076.5741808531234
FDW34,OUT010,1897.8290092386355
FDG04,OUT027,4398.807321946987
FDW59,OUT018,1163.9114505400253
FDR33,OUT018,1531.2827594049136
FDP32,OUT013,2100.316795105381
FDL13,OUT027,5088.007524841535
FDD22,OUT013,1876.0571827320982
FDV40,OUT027,2665.6266266305433
NCD55,OUT046,759.9553440580606
FDQ20,OUT010,-1084.147173908063
FDD28,OUT045,947.5338802655797
FDC39,OUT045,3137.1419282033426
NCR17,OUT049,1982.8343005153663
DRO35,OUT018,1609.2260638238672
FDF40,OUT049,4018.5595493899086
FDR31,OUT018,2092.0874314206435
NCQ41,OUT017,3143.3194741367915
FDP38,OUT046,914.8849487441855
NCU54,OUT027,4657.659807138769
FDG22,OUT018,467.4732264183407
DRK59,OUT013,3629.7770987146096
FDC37,OUT046,1750.6727059635268
NCO42,OUT013,2351.7871015230867
NCT42,OUT017,2477.2999695256685
FDX27,OUT035,1723.1844282352902
FDV40,OUT018,994.5773168759634
FDT45,OUT027,2394.236768630953
FDS47,OUT019,-457.1218867853868
FDR45,OUT035,3838.2463748503196
FDB03,OUT045,3674.218376988797
FDO49,OUT035,1124.9989345110478
FDU60,OUT027,4103.941048691135
FDB26,OUT018,715.5091536388254
FDB46,OUT017,3459.5593852823267
FDQ37,OUT019,1185.9862389348186
FDN03,OUT017,4028.0316783906023
NCX30,OUT045,3765.070634431864
FDK32,OUT019,601.3508039499521
DRM47,OUT013,3031.3622104337974
NCO02,OUT046,1117.8877241441442
FDP04,OUT013,1171.747602296116
